lat,long,type
37.723958,-122.433085,bus_stop
37.72052,-122.42616,bus_stop
37.74472,-122.40443,bus_stop
37.74133,-122.40669,bus_stop
37.712173,-122.402614,bus_stop
37.737729,-122.406997,bus_stop
37.712235,-122.402614,bus_stop
37.73425,-122.40558,bus_stop
37.712244,-122.402133,bus_stop
37.73488,-122.40588,bus_stop
37.71481,-122.39936,bus_stop
37.73028,-122.40313,bus_stop
37.73986,-122.40677,bus_stop
37.73967,-122.40712,bus_stop
37.71497,-122.39898,bus_stop
37.713546,-122.400071,bus_stop
37.747123,-122.403509,bus_stop
37.711138,-122.403783,bus_stop
37.738701,-122.406894,bus_stop
37.74332,-122.40523,bus_stop
37.74288,-122.40519,bus_stop
37.733213,-122.40472,bus_stop
37.732963,-122.404789,bus_stop
37.732999,-122.404812,bus_stop
37.70909,-122.40485,bus_stop
37.7129,-122.40102,bus_stop
37.71062,-122.40389,bus_stop
37.80343,-122.43334,bus_stop
37.80487,-122.43363,bus_stop
37.80542,-122.4336,bus_stop
37.72598,-122.47686,bus_stop
37.72597,-122.47714,bus_stop
37.72595,-122.47881,bus_stop
37.72587,-122.47879,bus_stop
37.72691,-122.48004,bus_stop
37.72717,-122.48005,bus_stop
37.72803,-122.47913,bus_stop
37.83142,-122.52323,bus_stop
37.832584,-122.527246,bus_stop
37.832477,-122.5272,bus_stop
37.83302,-122.50882,bus_stop
37.83296,-122.50872,bus_stop
37.8318,-122.51495,bus_stop
37.83175,-122.51538,bus_stop
37.79131,-122.39977,bus_stop
37.78915,-122.41658,bus_stop
37.78944,-122.41387,bus_stop
37.7893,-122.41496,bus_stop
37.79096,-122.40208,bus_stop
37.76867,-122.43854,bus_stop
37.76773,-122.44021,bus_stop
37.76883,-122.43833,bus_stop
37.76685,-122.43815,bus_stop
37.76681,-122.4382,bus_stop
37.785353,-122.462292,bus_stop
37.785178,-122.46257,bus_stop
37.785017,-122.464939,bus_stop
37.784902,-122.464709,bus_stop
37.784819,-122.465432,bus_stop
37.78463,-122.466825,bus_stop
37.784665,-122.469159,bus_stop
37.784551,-122.468963,bus_stop
37.784586,-122.470848,bus_stop
37.784454,-122.471103,bus_stop
37.784386,-122.475229,bus_stop
37.784253,-122.475501,bus_stop
37.784241,-122.478446,bus_stop
37.784109,-122.47871,bus_stop
37.784097,-122.481659,bus_stop
37.783941,-122.481893,bus_stop
37.78395,-122.48482,bus_stop
37.783808,-122.485286,bus_stop
37.783798,-122.488074,bus_stop
37.783658,-122.488456,bus_stop
37.783671,-122.490513,bus_stop
37.783578,-122.490087,bus_stop
37.785703,-122.459288,bus_stop
37.785659,-122.459036,bus_stop
37.787738,-122.443634,bus_stop
37.78762,-122.443384,bus_stop
37.793296,-122.399813,bus_stop
37.793144,-122.39987,bus_stop
37.786042,-122.456835,bus_stop
37.785974,-122.456329,bus_stop
37.785977,-122.456321,bus_stop
37.793589,-122.397462,bus_stop
37.79342,-122.397749,bus_stop
37.788087,-122.44087,bus_stop
37.787954,-122.440721,bus_stop
37.79371,-122.39614,bus_stop
37.788931,-122.434151,bus_stop
37.78879,-122.43392,bus_stop
37.793438,-122.398643,bus_stop
37.79327,-122.39892,bus_stop
37.792504,-122.405958,bus_stop
37.792379,-122.405935,bus_stop
37.791018,-122.41756,bus_stop
37.790902,-122.417537,bus_stop
37.791472,-122.414121,bus_stop
37.791347,-122.414098,bus_stop
37.792718,-122.404273,bus_stop
37.792593,-122.40425,bus_stop
37.790866,-122.41889,bus_stop
37.7907,-122.41916,bus_stop
37.786923,-122.449957,bus_stop
37.786712,-122.45026,bus_stop
37.791285,-122.415611,bus_stop
37.791133,-122.415749,bus_stop
37.786248,-122.455207,bus_stop
37.791872,-122.41098,bus_stop
37.791747,-122.410957,bus_stop
37.792762,-122.402908,bus_stop
37.792931,-122.402622,bus_stop
37.788518,-122.437484,bus_stop
37.788455,-122.436808,bus_stop
37.784515,-122.47325,bus_stop
37.784365,-122.472764,bus_stop
37.790661,-122.420541,bus_stop
37.790492,-122.420828,bus_stop
37.792068,-122.40942,bus_stop
37.791952,-122.40934,bus_stop
37.787328,-122.446908,bus_stop
37.787185,-122.447,bus_stop
37.793145,-122.400982,bus_stop
37.792975,-122.401269,bus_stop
37.786503,-122.453281,bus_stop
37.786334,-122.453517,bus_stop
37.788792,-122.435076,bus_stop
37.792308,-122.407552,bus_stop
37.792184,-122.407529,bus_stop
37.791712,-122.412321,bus_stop
37.791543,-122.412608,bus_stop
37.79037,-122.42233,bus_stop
37.818326,-122.370139,bus_stop
37.818504,-122.369531,bus_stop
37.81992,-122.36613,bus_stop
37.820749,-122.364196,bus_stop
37.71904,-122.47538,bus_stop
37.765863,-122.449804,bus_stop
37.765745,-122.450131,bus_stop
37.765003,-122.456561,bus_stop
37.764932,-122.456512,bus_stop
37.765495,-122.45259,bus_stop
37.765371,-122.452928,bus_stop
37.75734,-122.39999,bus_stop
37.73573,-122.38354,bus_stop
37.73585,-122.38695,bus_stop
37.7366,-122.38588,bus_stop
37.775451,-122.463975,bus_stop
37.773421,-122.507767,bus_stop
37.773287,-122.507985,bus_stop
37.77365,-122.50983,bus_stop
37.773321,-122.509934,bus_stop
37.74842,-122.41043,bus_stop
37.74845,-122.40909,bus_stop
37.74823,-122.40976,bus_stop
37.74834,-122.41398,bus_stop
37.74815,-122.41382,bus_stop
37.7484,-122.4119,bus_stop
37.7482,-122.41163,bus_stop
37.748234,-122.418369,bus_stop
37.748305,-122.415756,bus_stop
37.799837,-122.44442,bus_stop
37.801308,-122.432863,bus_stop
37.801157,-122.433057,bus_stop
37.800051,-122.442746,bus_stop
37.800907,-122.436176,bus_stop
37.800738,-122.436371,bus_stop
37.80211,-122.426568,bus_stop
37.80203,-122.426212,bus_stop
37.801905,-122.428184,bus_stop
37.801825,-122.427852,bus_stop
37.801486,-122.431475,bus_stop
37.80137,-122.431406,bus_stop
37.80072,-122.43746,bus_stop
37.801691,-122.429836,bus_stop
37.801611,-122.429503,bus_stop
37.800443,-122.439673,bus_stop
37.800363,-122.439341,bus_stop
37.800265,-122.441083,bus_stop
37.800113,-122.441278,bus_stop
37.802333,-122.424871,bus_stop
37.802199,-122.424894,bus_stop
37.801103,-122.434502,bus_stop
37.800951,-122.434697,bus_stop
37.70887,-122.434222,bus_stop
37.708968,-122.434336,bus_stop
37.709834,-122.432435,bus_stop
37.709628,-122.432504,bus_stop
37.710565,-122.431381,bus_stop
37.74202,-122.42575,bus_stop
37.74191,-122.42582,bus_stop
37.7346,-122.43233,bus_stop
37.7389,-122.42579,bus_stop
37.73646,-122.42894,bus_stop
37.73633,-122.429,bus_stop
37.73714,-122.42775,bus_stop
37.73711,-122.42792,bus_stop
37.73458,-122.43191,bus_stop
37.739929,-122.425692,bus_stop
37.739625,-122.425498,bus_stop
37.73563,-122.4302,bus_stop
37.73548,-122.43028,bus_stop
37.71331,-122.47292,bus_stop
37.7131,-122.47278,bus_stop
37.71482,-122.47307,bus_stop
37.715007,-122.473135,bus_stop
37.71407,-122.47316,bus_stop
37.764621,-122.428722,bus_stop
37.764382,-122.428609,bus_stop
37.76281,-122.4285,bus_stop
37.761467,-122.428416,bus_stop
37.754785,-122.427659,bus_stop
37.7518,-122.427497,bus_stop
37.751591,-122.42735,bus_stop
37.746985,-122.427073,bus_stop
37.746781,-122.426893,bus_stop
37.743587,-122.426585,bus_stop
37.742222,-122.426459,bus_stop
37.742097,-122.426528,bus_stop
37.749388,-122.427289,bus_stop
37.749182,-122.427122,bus_stop
37.742811,-122.426654,bus_stop
37.769499,-122.429167,bus_stop
37.769302,-122.429087,bus_stop
37.767821,-122.429065,bus_stop
37.767777,-122.428881,bus_stop
37.76729,-122.428889,bus_stop
37.73038,-122.4396,bus_stop
37.73132,-122.43699,bus_stop
37.73139,-122.43716,bus_stop
37.74984,-122.45691,bus_stop
37.795415,-122.396996,bus_stop
37.791907,-122.424463,bus_stop
37.795098,-122.39902,bus_stop
37.794263,-122.405971,bus_stop
37.792756,-122.417899,bus_stop
37.793173,-122.414616,bus_stop
37.794477,-122.404411,bus_stop
37.792526,-122.419589,bus_stop
37.792959,-122.416304,bus_stop
37.793653,-122.410823,bus_stop
37.794682,-122.40277,bus_stop
37.792385,-122.420714,bus_stop
37.79379,-122.409774,bus_stop
37.79482,-122.401118,bus_stop
37.794082,-122.407561,bus_stop
37.793363,-122.412744,bus_stop
37.792106,-122.422913,bus_stop
37.75171,-122.45839,bus_stop
37.753074,-122.455858,bus_stop
37.751628,-122.456178,bus_stop
37.75368,-122.455514,bus_stop
37.783249,-122.459105,bus_stop
37.78309,-122.45982,bus_stop
37.78309,-122.46257,bus_stop
37.78299,-122.46195,bus_stop
37.783,-122.46479,bus_stop
37.782856,-122.464331,bus_stop
37.782798,-122.466158,bus_stop
37.7828,-122.469,bus_stop
37.7827,-122.46837,bus_stop
37.7827,-122.47116,bus_stop
37.78258,-122.47097,bus_stop
37.78249,-122.47312,bus_stop
37.78258,-122.47397,bus_stop
37.78239,-122.47536,bus_stop
37.78245,-122.47671,bus_stop
37.78229,-122.47751,bus_stop
37.78231,-122.47984,bus_stop
37.78222,-122.47914,bus_stop
37.78224,-122.48152,bus_stop
37.78209,-122.48178,bus_stop
37.78213,-122.48367,bus_stop
37.78206,-122.48524,bus_stop
37.78197,-122.4845,bus_stop
37.78199,-122.48688,bus_stop
37.78185,-122.48715,bus_stop
37.78189,-122.48903,bus_stop
37.78175,-122.48929,bus_stop
37.78181,-122.49061,bus_stop
37.78166,-122.49143,bus_stop
37.78174,-122.49223,bus_stop
37.7816,-122.49253,bus_stop
37.781644,-122.494397,bus_stop
37.760863,-122.446485,bus_stop
37.74689,-122.44396,bus_stop
37.7467,-122.445,bus_stop
37.766288,-122.447779,bus_stop
37.766154,-122.44794,bus_stop
37.758793,-122.445935,bus_stop
37.758668,-122.445866,bus_stop
37.760944,-122.446336,bus_stop
37.76694,-122.447917,bus_stop
37.758383,-122.444479,bus_stop
37.758222,-122.444319,bus_stop
37.765405,-122.447608,bus_stop
37.765226,-122.447757,bus_stop
37.717443,-122.47427,bus_stop
37.717264,-122.47443,bus_stop
37.716015,-122.474441,bus_stop
37.80266,-122.40579,bus_stop
37.761711,-122.449212,bus_stop
37.763263,-122.449533,bus_stop
37.76313,-122.44938,bus_stop
37.76594,-122.449911,bus_stop
37.76556,-122.44996,bus_stop
37.760926,-122.449052,bus_stop
37.76683,-122.4502,bus_stop
37.769456,-122.45061,bus_stop
37.769447,-122.450771,bus_stop
37.76477,-122.44971,bus_stop
37.76462,-122.44978,bus_stop
37.768528,-122.450427,bus_stop
37.80551,-122.41784,bus_stop
37.798123,-122.406897,bus_stop
37.797626,-122.406465,bus_stop
37.803794,-122.415136,bus_stop
37.80341,-122.414586,bus_stop
37.801188,-122.411605,bus_stop
37.804517,-122.416167,bus_stop
37.804205,-122.415973,bus_stop
37.799386,-122.408723,bus_stop
37.796065,-122.404307,bus_stop
37.79607,-122.4043,bus_stop
37.797319,-122.405742,bus_stop
37.802687,-122.413531,bus_stop
37.802598,-122.413646,bus_stop
37.802089,-122.41266,bus_stop
37.80549,-122.417589,bus_stop
37.79911,-122.408602,bus_stop
37.803285,-122.414643,bus_stop
37.8005,-122.410356,bus_stop
37.800384,-122.410436,bus_stop
37.79591,-122.403682,bus_stop
37.753902,-122.397341,bus_stop
37.76498,-122.397661,bus_stop
37.764749,-122.397785,bus_stop
37.762614,-122.397569,bus_stop
37.76243,-122.39741,bus_stop
37.76115,-122.39733,bus_stop
37.752563,-122.396402,bus_stop
37.75143,-122.396345,bus_stop
37.751269,-122.396517,bus_stop
37.750002,-122.39622,bus_stop
37.749868,-122.396381,bus_stop
37.82952,-122.48402,bus_stop
37.82944,-122.48354,bus_stop
37.83309,-122.48355,bus_stop
37.832836,-122.483291,bus_stop
37.710182,-122.434874,bus_stop
37.709638,-122.434828,bus_stop
37.709504,-122.434588,bus_stop
37.784882,-122.463621,bus_stop
37.73909,-122.41639,bus_stop
37.73904,-122.41658,bus_stop
37.7393,-122.41846,bus_stop
37.73931,-122.41872,bus_stop
37.739791,-122.409746,bus_stop
37.73954,-122.4072,bus_stop
37.73992,-122.41997,bus_stop
37.7397,-122.41969,bus_stop
37.73892,-122.41455,bus_stop
37.738829,-122.414615,bus_stop
37.739,-122.41366,bus_stop
37.73892,-122.41343,bus_stop
37.739692,-122.40781,bus_stop
37.74101,-122.42267,bus_stop
37.74085,-122.42251,bus_stop
37.73978,-122.41199,bus_stop
37.73957,-122.41211,bus_stop
37.740294,-122.420904,bus_stop
37.7402,-122.42093,bus_stop
37.7618,-122.442841,bus_stop
37.761648,-122.442944,bus_stop
37.759926,-122.445327,bus_stop
37.759908,-122.445075,bus_stop
37.757499,-122.444147,bus_stop
37.754118,-122.443013,bus_stop
37.75399,-122.443,bus_stop
37.752083,-122.443414,bus_stop
37.751682,-122.443712,bus_stop
37.75894,-122.44614,bus_stop
37.758659,-122.4459,bus_stop
37.75085,-122.44396,bus_stop
37.761202,-122.444044,bus_stop
37.761327,-122.444078,bus_stop
37.76208,-122.43962,bus_stop
37.75641,-122.44328,bus_stop
37.756446,-122.443425,bus_stop
37.761711,-122.441122,bus_stop
37.76161,-122.44112,bus_stop
37.752869,-122.443815,bus_stop
37.757794,-122.444754,bus_stop
37.760542,-122.44425,bus_stop
37.76048,-122.444479,bus_stop
37.761898,-122.440216,bus_stop
37.755483,-122.442795,bus_stop
37.755349,-122.44283,bus_stop
37.735074,-122.421822,bus_stop
37.734966,-122.416725,bus_stop
37.734832,-122.416942,bus_stop
37.734966,-122.419726,bus_stop
37.735253,-122.424056,bus_stop
37.734867,-122.414834,bus_stop
37.734804,-122.413586,bus_stop
37.73467,-122.413804,bus_stop
37.735244,-122.422567,bus_stop
37.735423,-122.424457,bus_stop
37.735136,-122.420127,bus_stop
37.734895,-122.418214,bus_stop
37.735009,-122.411169,bus_stop
37.734911,-122.411283,bus_stop
37.735055,-122.418626,bus_stop
37.76092,-122.447631,bus_stop
37.760935,-122.446634,bus_stop
37.720218,-122.475313,bus_stop
37.7201,-122.47594,bus_stop
37.750388,-122.446577,bus_stop
37.751762,-122.446198,bus_stop
37.77223,-122.49318,bus_stop
37.7721,-122.49288,bus_stop
37.77208,-122.49634,bus_stop
37.77197,-122.49557,bus_stop
37.77192,-122.49679,bus_stop
37.77198,-122.49798,bus_stop
37.77189,-122.50009,bus_stop
37.77179,-122.49991,bus_stop
37.77177,-122.50306,bus_stop
37.77159,-122.50363,bus_stop
37.77159,-122.50704,bus_stop
37.77148,-122.50631,bus_stop
37.774372,-122.458507,bus_stop
37.774282,-122.458003,bus_stop
37.77541,-122.45007,bus_stop
37.77537,-122.44929,bus_stop
37.771421,-122.510792,bus_stop
37.77134,-122.50939,bus_stop
37.7759,-122.44627,bus_stop
37.775675,-122.446828,bus_stop
37.77319,-122.47218,bus_stop
37.77305,-122.47199,bus_stop
37.775,-122.45324,bus_stop
37.77499,-122.45238,bus_stop
37.774756,-122.454519,bus_stop
37.7748,-122.45484,bus_stop
37.798257,-122.456355,bus_stop
37.744356,-122.453233,bus_stop
37.78166,-122.41509,bus_stop
37.78207,-122.41193,bus_stop
37.781826,-122.413999,bus_stop
37.78123,-122.41833,bus_stop
37.78095,-122.42066,bus_stop
37.719719,-122.471533,bus_stop
37.719988,-122.463459,bus_stop
37.719791,-122.463642,bus_stop
37.719737,-122.469735,bus_stop
37.719746,-122.467937,bus_stop
37.719613,-122.465452,bus_stop
37.781277,-122.460938,bus_stop
37.781045,-122.461156,bus_stop
37.781134,-122.464159,bus_stop
37.780902,-122.464377,bus_stop
37.780982,-122.467644,bus_stop
37.780777,-122.467323,bus_stop
37.780839,-122.470601,bus_stop
37.780607,-122.470819,bus_stop
37.780597,-122.476045,bus_stop
37.780365,-122.476263,bus_stop
37.780453,-122.479266,bus_stop
37.780221,-122.479484,bus_stop
37.780346,-122.481398,bus_stop
37.780078,-122.482693,bus_stop
37.78022,-122.48461,bus_stop
37.779979,-122.484825,bus_stop
37.780005,-122.487806,bus_stop
37.779862,-122.488046,bus_stop
37.779959,-122.489972,bus_stop
37.779727,-122.49019,bus_stop
37.779611,-122.491943,bus_stop
37.77969,-122.4933,bus_stop
37.779744,-122.493227,bus_stop
37.779798,-122.493445,bus_stop
37.779574,-122.493399,bus_stop
37.779671,-122.496402,bus_stop
37.779439,-122.49662,bus_stop
37.779473,-122.500677,bus_stop
37.779286,-122.499829,bus_stop
37.779651,-122.502855,bus_stop
37.779151,-122.502775,bus_stop
37.779043,-122.506259,bus_stop
37.781376,-122.458737,bus_stop
37.781153,-122.458692,bus_stop
37.782973,-122.442965,bus_stop
37.782242,-122.449992,bus_stop
37.782028,-122.449911,bus_stop
37.781528,-122.455677,bus_stop
37.783428,-122.439366,bus_stop
37.783178,-122.439572,bus_stop
37.784391,-122.43305,bus_stop
37.784257,-122.433313,bus_stop
37.78557,-122.42289,bus_stop
37.785434,-122.425082,bus_stop
37.786351,-122.416611,bus_stop
37.786769,-122.413332,bus_stop
37.787997,-122.403656,bus_stop
37.786137,-122.41825,bus_stop
37.786556,-122.414971,bus_stop
37.785033,-122.427811,bus_stop
37.784854,-122.428155,bus_stop
37.78717,-122.41028,bus_stop
37.76761,-122.43558,bus_stop
37.76742,-122.43571,bus_stop
37.76583,-122.43557,bus_stop
37.76561,-122.43538,bus_stop
37.764164,-122.435254,bus_stop
37.76427,-122.43544,bus_stop
37.76237,-122.43508,bus_stop
37.760836,-122.434934,bus_stop
37.760747,-122.435071,bus_stop
37.75939,-122.43491,bus_stop
37.75916,-122.43479,bus_stop
37.75778,-122.43477,bus_stop
37.757632,-122.434636,bus_stop
37.755955,-122.434465,bus_stop
37.756098,-122.434625,bus_stop
37.75464,-122.43448,bus_stop
37.75441,-122.43431,bus_stop
37.752779,-122.434156,bus_stop
37.752895,-122.434316,bus_stop
37.7512,-122.43401,bus_stop
37.751253,-122.434179,bus_stop
37.74981,-122.43404,bus_stop
37.7496,-122.43383,bus_stop
37.76918,-122.43596,bus_stop
37.76895,-122.43571,bus_stop
37.751886,-122.434053,bus_stop
37.752083,-122.434248,bus_stop
37.76214,-122.43519,bus_stop
37.748898,-122.451377,bus_stop
37.710209,-122.437955,bus_stop
37.74606,-122.38695,bus_stop
37.74577,-122.38665,bus_stop
37.7439,-122.38338,bus_stop
37.769427,-122.427254,bus_stop
37.705764,-122.469273,bus_stop
37.75376,-122.39576,bus_stop
37.75374,-122.39565,bus_stop
37.7547,-122.39656,bus_stop
37.75268,-122.39468,bus_stop
37.79363,-122.3977,bus_stop
37.792608,-122.397532,bus_stop
37.766056,-122.40163,bus_stop
37.764762,-122.401516,bus_stop
37.76221,-122.401243,bus_stop
37.760934,-122.401117,bus_stop
37.759667,-122.401026,bus_stop
37.757437,-122.400822,bus_stop
37.754885,-122.400571,bus_stop
37.763504,-122.401368,bus_stop
37.758017,-122.400867,bus_stop
37.74693,-122.4402,bus_stop
37.740198,-122.435762,bus_stop
37.73867,-122.43668,bus_stop
37.7386,-122.4369,bus_stop
37.74185,-122.43566,bus_stop
37.74159,-122.43574,bus_stop
37.745239,-122.439852,bus_stop
37.74363,-122.43751,bus_stop
37.74029,-122.43588,bus_stop
37.74359,-122.43786,bus_stop
37.75126,-122.43638,bus_stop
37.751075,-122.436219,bus_stop
37.74965,-122.43621,bus_stop
37.749486,-122.436059,bus_stop
37.747889,-122.43591,bus_stop
37.747853,-122.43607,bus_stop
37.746292,-122.435761,bus_stop
37.746256,-122.435922,bus_stop
37.744686,-122.435601,bus_stop
37.74465,-122.435762,bus_stop
37.743249,-122.435659,bus_stop
37.74308,-122.435487,bus_stop
37.738681,-122.434468,bus_stop
37.738262,-122.434674,bus_stop
37.747104,-122.435841,bus_stop
37.747068,-122.43599,bus_stop
37.73339,-122.434102,bus_stop
37.733327,-122.434309,bus_stop
37.73446,-122.433839,bus_stop
37.734469,-122.433953,bus_stop
37.748853,-122.436162,bus_stop
37.748683,-122.43599,bus_stop
37.7383,-122.4363,bus_stop
37.73841,-122.43593,bus_stop
37.741599,-122.43535,bus_stop
37.73822,-122.43726,bus_stop
37.741617,-122.435533,bus_stop
37.74192,-122.435476,bus_stop
37.745641,-122.435864,bus_stop
37.745471,-122.435693,bus_stop
37.7388,-122.43463,bus_stop
37.73889,-122.4346,bus_stop
37.73623,-122.43444,bus_stop
37.73608,-122.43433,bus_stop
37.737342,-122.434617,bus_stop
37.73731,-122.43475,bus_stop
37.801907,-122.443319,bus_stop
37.803772,-122.443697,bus_stop
37.786283,-122.439996,bus_stop
37.788184,-122.440385,bus_stop
37.787988,-122.4405,bus_stop
37.800042,-122.442941,bus_stop
37.789977,-122.440741,bus_stop
37.78997,-122.44089,bus_stop
37.7805,-122.43881,bus_stop
37.780448,-122.438976,bus_stop
37.78181,-122.43907,bus_stop
37.78161,-122.43923,bus_stop
37.80097,-122.443136,bus_stop
37.77677,-122.43806,bus_stop
37.776763,-122.438243,bus_stop
37.783375,-122.439412,bus_stop
37.78316,-122.439526,bus_stop
37.771329,-122.436983,bus_stop
37.77105,-122.4371,bus_stop
37.775059,-122.437739,bus_stop
37.774889,-122.437865,bus_stop
37.79154,-122.44108,bus_stop
37.77786,-122.4383,bus_stop
37.777682,-122.438415,bus_stop
37.802844,-122.443514,bus_stop
37.773185,-122.43735,bus_stop
37.773051,-122.437487,bus_stop
37.786997,-122.440317,bus_stop
37.785338,-122.439813,bus_stop
37.78515,-122.439939,bus_stop
37.76934,-122.41074,bus_stop
37.76976,-122.403152,bus_stop
37.769894,-122.403301,bus_stop
37.71729,-122.40773,bus_stop
37.729252,-122.369649,bus_stop
37.747925,-122.44511,bus_stop
37.748033,-122.447539,bus_stop
37.75112,-122.43854,bus_stop
37.75352,-122.43875,bus_stop
37.79398,-122.39635,bus_stop
37.769472,-122.429408,bus_stop
37.769409,-122.4294,bus_stop
37.76911,-122.4337,bus_stop
37.7452,-122.44141,bus_stop
37.74519,-122.44304,bus_stop
37.74526,-122.44029,bus_stop
37.728779,-122.37313,bus_stop
37.78389,-122.45885,bus_stop
37.78462,-122.4499,bus_stop
37.78437,-122.45027,bus_stop
37.78421,-122.45174,bus_stop
37.78402,-122.45195,bus_stop
37.78399,-122.45666,bus_stop
37.78386,-122.45696,bus_stop
37.78499,-122.44827,bus_stop
37.78538,-122.44672,bus_stop
37.78524,-122.44664,bus_stop
37.78412,-122.45449,bus_stop
37.78396,-122.45475,bus_stop
37.78411,-122.45351,bus_stop
37.78396,-122.45374,bus_stop
37.781919,-122.428946,bus_stop
37.781767,-122.429141,bus_stop
37.780546,-122.438759,bus_stop
37.7815,-122.432236,bus_stop
37.781348,-122.432431,bus_stop
37.782516,-122.42427,bus_stop
37.7824,-122.424201,bus_stop
37.783478,-122.415718,bus_stop
37.783887,-122.412428,bus_stop
37.783353,-122.41769,bus_stop
37.783273,-122.417357,bus_stop
37.783682,-122.414079,bus_stop
37.782133,-122.427296,bus_stop
37.782017,-122.427227,bus_stop
37.78427,-122.409402,bus_stop
37.781081,-122.435515,bus_stop
37.780929,-122.435709,bus_stop
37.783184,-122.419042,bus_stop
37.783059,-122.419019,bus_stop
37.780876,-122.437165,bus_stop
37.780724,-122.43736,bus_stop
37.784101,-122.410789,bus_stop
37.782988,-122.420613,bus_stop
37.782863,-122.42059,bus_stop
37.78488,-122.41315,bus_stop
37.78471,-122.41427,bus_stop
37.78509,-122.41145,bus_stop
37.806945,-122.406278,bus_stop
37.806629,-122.40603,bus_stop
37.799552,-122.397869,bus_stop
37.798901,-122.397434,bus_stop
37.784359,-122.388138,bus_stop
37.80519,-122.40377,bus_stop
37.791079,-122.390104,bus_stop
37.790481,-122.389692,bus_stop
37.790749,-122.389841,bus_stop
37.790561,-122.389898,bus_stop
37.795105,-122.393861,bus_stop
37.803263,-122.401113,bus_stop
37.80296,-122.401029,bus_stop
37.801264,-122.399369,bus_stop
37.800605,-122.39892,bus_stop
37.792686,-122.391146,bus_stop
37.792159,-122.391066,bus_stop
37.79381,-122.39278,bus_stop
37.793775,-122.392315,bus_stop
37.795,-122.39445,bus_stop
37.79721,-122.39557,bus_stop
37.79784,-122.39616,bus_stop
37.79781,-122.39662,bus_stop
37.805022,-122.403314,bus_stop
37.808351,-122.410287,bus_stop
37.7836,-122.38832,bus_stop
37.797085,-122.39567,bus_stop
37.796685,-122.395591,bus_stop
37.796355,-122.395181,bus_stop
37.760631,-122.438188,bus_stop
37.759034,-122.438039,bus_stop
37.75741,-122.437879,bus_stop
37.755973,-122.437902,bus_stop
37.755813,-122.43773,bus_stop
37.754367,-122.437742,bus_stop
37.754215,-122.43757,bus_stop
37.75279,-122.43759,bus_stop
37.761594,-122.43828,bus_stop
37.731157,-122.474744,bus_stop
37.731041,-122.474538,bus_stop
37.730988,-122.472442,bus_stop
37.742628,-122.387862,bus_stop
37.749066,-122.396886,bus_stop
37.74903,-122.397069,bus_stop
37.73877,-122.380797,bus_stop
37.738761,-122.381084,bus_stop
37.737672,-122.379252,bus_stop
37.740699,-122.384507,bus_stop
37.741949,-122.386408,bus_stop
37.747263,-122.395879,bus_stop
37.747343,-122.396257,bus_stop
37.740003,-122.382973,bus_stop
37.742994,-122.388309,bus_stop
37.742977,-122.388595,bus_stop
37.744245,-122.390531,bus_stop
37.745968,-122.39384,bus_stop
37.73986,-122.38264,bus_stop
37.739717,-122.382813,bus_stop
37.73284,-122.41679,bus_stop
37.73281,-122.41776,bus_stop
37.73262,-122.41893,bus_stop
37.73471,-122.41491,bus_stop
37.72475,-122.43059,bus_stop
37.726162,-122.433577,bus_stop
37.72399,-122.42899,bus_stop
37.72552,-122.43219,bus_stop
37.709804,-122.392836,bus_stop
37.71088,-122.39476,bus_stop
37.74809,-122.45904,bus_stop
37.73817,-122.38179,bus_stop
37.738333,-122.434067,bus_stop
37.77597,-122.42302,bus_stop
37.72702,-122.41634,bus_stop
37.72688,-122.41653,bus_stop
37.7264,-122.41874,bus_stop
37.72637,-122.41851,bus_stop
37.72597,-122.42028,bus_stop
37.72586,-122.42046,bus_stop
37.725598,-122.422043,bus_stop
37.72543,-122.42211,bus_stop
37.7252,-122.42324,bus_stop
37.7274,-122.41457,bus_stop
37.83048,-122.524411,bus_stop
37.831337,-122.523264,bus_stop
37.82906,-122.52767,bus_stop
37.83166,-122.52345,bus_stop
37.8024,-122.436517,bus_stop
37.794158,-122.434842,bus_stop
37.793805,-122.434878,bus_stop
37.804423,-122.437127,bus_stop
37.804447,-122.436958,bus_stop
37.801091,-122.436229,bus_stop
37.800891,-122.436469,bus_stop
37.802817,-122.436806,bus_stop
37.781733,-122.432329,bus_stop
37.781523,-122.432401,bus_stop
37.779859,-122.431955,bus_stop
37.784733,-122.432921,bus_stop
37.783984,-122.43291,bus_stop
37.776998,-122.431369,bus_stop
37.776859,-122.431472,bus_stop
37.772199,-122.430537,bus_stop
37.772033,-122.430347,bus_stop
37.776106,-122.431197,bus_stop
37.775598,-122.431207,bus_stop
37.792761,-122.434556,bus_stop
37.792386,-122.434607,bus_stop
37.805421,-122.437389,bus_stop
37.799707,-122.435952,bus_stop
37.799595,-122.436051,bus_stop
37.77854,-122.431687,bus_stop
37.778343,-122.431762,bus_stop
37.803547,-122.436791,bus_stop
37.774268,-122.430825,bus_stop
37.773759,-122.430866,bus_stop
37.783193,-122.432627,bus_stop
37.783019,-122.432699,bus_stop
37.788049,-122.433565,bus_stop
37.787717,-122.433655,bus_stop
37.789925,-122.4341,bus_stop
37.789744,-122.433947,bus_stop
37.789577,-122.43404,bus_stop
37.785994,-122.433191,bus_stop
37.785814,-122.433268,bus_stop
37.780204,-122.432138,bus_stop
37.797391,-122.435489,bus_stop
37.719921,-122.389587,bus_stop
37.720966,-122.391453,bus_stop
